SetName,Brand,Year,CardNumber,First,Last,Rookie
1949 Bowman,Bowman,1949,79,Ron,Northey,1
1949 Bowman,Bowman,1949,80,Bill,McCahan,0
1949 Bowman,Bowman,1949,81,Virgil,Stallcup,1
1949 Bowman,Bowman,1949,82,Joe,Page,0
1949 Bowman,Bowman,1949,83A,Bob,Scheffing NNOF,1
1949 Bowman,Bowman,1949,83B,Bob,Scheffing NOF,0
1949 Bowman,Bowman,1949,84,Roy,Campanella,1
1949 Bowman,Bowman,1949,85A,Johnny,Mize NNOF,0
1949 Bowman,Bowman,1949,85B,Johnny,Mize NOF,0
1949 Bowman,Bowman,1949,86,Johnny,Pesky,1
1949 Bowman,Bowman,1949,87,Randy,Gumpert,1
1949 Bowman,Bowman,1949,88A,Bill,Salkeld NNOF,1
1949 Bowman,Bowman,1949,88B,Bill,Salkeld NOF,0
1949 Bowman,Bowman,1949,89,Mizell,Platt,1
1949 Bowman,Bowman,1949,90,Gil,Coan,1
1949 Bowman,Bowman,1949,91,Dick,Wakefield,1
1949 Bowman,Bowman,1949,92,Willie,Jones,1
1949 Bowman,Bowman,1949,93,Ed,Stevens,1
1949 Bowman,Bowman,1949,94,Mickey,Vernon,1
1949 Bowman,Bowman,1949,95,Howie,Pollet,1
1949 Bowman,Bowman,1949,96,Taft,Wright,0
1949 Bowman,Bowman,1949,97,Danny,Litwhiler,1
1949 Bowman,Bowman,1949,98A,Phil,Rizzuto NNOF,0
1949 Bowman,Bowman,1949,98B,Phil,Rizzuto NOF,0
1949 Bowman,Bowman,1949,99,Frank,Gustine,1
1949 Bowman,Bowman,1949,100,Gil,Hodges,1
1949 Bowman,Bowman,1949,101,Sid,Gordon,0
1949 Bowman,Bowman,1949,102,Stan,Spence,1
1949 Bowman,Bowman,1949,103,Joe,Tipton,1
1949 Bowman,Bowman,1949,104,Eddie,Stanky,1
1949 Bowman,Bowman,1949,105,Bill,Kennedy,1
1949 Bowman,Bowman,1949,106,Jake,Early,1
1949 Bowman,Bowman,1949,107,Eddie,Lake,1
1949 Bowman,Bowman,1949,108,Ken,Heintzelman,1
1949 Bowman,Bowman,1949,109A,Ed,Fitzgerald SCR,1
1949 Bowman,Bowman,1949,109B,Ed,Fitzgerald PR,0
1949 Bowman,Bowman,1949,110,Early,Wynn,1
1949 Bowman,Bowman,1949,111,Red,Schoendienst,0
1949 Bowman,Bowman,1949,112,Sam,Chapman,0
1949 Bowman,Bowman,1949,113,Ray,LaManno,1
1949 Bowman,Bowman,1949,114,Allie,Reynolds,0
1949 Bowman,Bowman,1949,115,Dutch,Leonard,0
1949 Bowman,Bowman,1949,116,Joe,Hatten,1
1949 Bowman,Bowman,1949,117,Walker,Cooper,0
1949 Bowman,Bowman,1949,118,Sam,Mele,1
1949 Bowman,Bowman,1949,119,Floyd,Baker,1
1949 Bowman,Bowman,1949,120,Cliff,Fannin,1
1949 Bowman,Bowman,1949,121,Mark,Christman,1
1949 Bowman,Bowman,1949,122,George,Vico,1
1949 Bowman,Bowman,1949,123,Johnny,Blatnik,0
1949 Bowman,Bowman,1949,124A,D.Murtaugh,SCR,1
1949 Bowman,Bowman,1949,124B,D.Murtaugh,PR,0
1949 Bowman,Bowman,1949,125,Ken,Keltner,1
1949 Bowman,Bowman,1949,126A,Al,Brazle SCR,1
1949 Bowman,Bowman,1949,126B,Al,Brazle PR,0
1949 Bowman,Bowman,1949,127A,Hank,Majeski SCR,1
1949 Bowman,Bowman,1949,127B,Hank,Majeski PR,0
1949 Bowman,Bowman,1949,128,Johnny,VanderMeer,0
1949 Bowman,Bowman,1949,129,Bill,Johnson,0
1949 Bowman,Bowman,1949,130,Harry,Walker,1
1949 Bowman,Bowman,1949,131,Paul,Lehner,1
1949 Bowman,Bowman,1949,132A,Al,Evans SCR,1
1949 Bowman,Bowman,1949,132B,Al,Evans PR,0
1949 Bowman,Bowman,1949,133,Aaron,Robinson,1
1949 Bowman,Bowman,1949,134,Hank,Borowy,1
1949 Bowman,Bowman,1949,135,Stan,Rojek,1
1949 Bowman,Bowman,1949,136,Hank,Edwards,1
1949 Bowman,Bowman,1949,137,Ted,Wilks,1
1949 Bowman,Bowman,1949,138,Buddy,Rosar,0
1949 Bowman,Bowman,1949,139,Hank,Arft,1
1949 Bowman,Bowman,1949,140,Ray,Scarborough,1
1949 Bowman,Bowman,1949,141,Tony,Lupien,1
1949 Bowman,Bowman,1949,142,Eddie,Waitkus,1
1949 Bowman,Bowman,1949,1949,Bowman,Baseball Card Checklist,0
