SetName,Brand,Year,CardNumber,First,Last,Rookie
1952 Bowman,Bowman,1952,204,Andy,Pafko,0
1952 Bowman,Bowman,1952,205,Walt,Masterson,0
1952 Bowman,Bowman,1952,206,Elmer,Valo,0
1952 Bowman,Bowman,1952,207,George,Strickland,0
1952 Bowman,Bowman,1952,208,Walker,Cooper,0
1952 Bowman,Bowman,1952,209,Dick,Littlefield,0
1952 Bowman,Bowman,1952,210,Archie,Wilson,0
1952 Bowman,Bowman,1952,211,Paul,Minner,0
1952 Bowman,Bowman,1952,212,Solly,Hemus,0
1952 Bowman,Bowman,1952,213,Monte,Kennedy,0
1952 Bowman,Bowman,1952,214,Ray,Boone,0
1952 Bowman,Bowman,1952,215,Sheldon,Jones,0
1952 Bowman,Bowman,1952,216,Matt,Batts,0
1952 Bowman,Bowman,1952,217,Casey,Stengel,0
1952 Bowman,Bowman,1952,218,Willie,Mays,0
1952 Bowman,Bowman,1952,219,Neil,Berry,0
1952 Bowman,Bowman,1952,220,Russ,Meyer,0
1952 Bowman,Bowman,1952,221,Lou,Kretlow,0
1952 Bowman,Bowman,1952,222,Dixie,Howell,0
1952 Bowman,Bowman,1952,223,Harry,Simpson,0
1952 Bowman,Bowman,1952,224,Johnny,Schmitz,0
1952 Bowman,Bowman,1952,225,Del,Wilber,0
1952 Bowman,Bowman,1952,226,Alex,Kellner,0
1952 Bowman,Bowman,1952,227,Clyde,Sukeforth,0
1952 Bowman,Bowman,1952,228,Bob,Chipman,0
1952 Bowman,Bowman,1952,229,Hank,Arft,0
1952 Bowman,Bowman,1952,230,Frank,Shea,0
1952 Bowman,Bowman,1952,231,Dee,Fondy,0
1952 Bowman,Bowman,1952,232,Enos,Slaughter,0
1952 Bowman,Bowman,1952,233,Bob,Kuzava,0
1952 Bowman,Bowman,1952,234,Fred,Fitzsimmons,0
1952 Bowman,Bowman,1952,235,Steve,Souchock,0
1952 Bowman,Bowman,1952,236,Tommy,Brown,0
1952 Bowman,Bowman,1952,237,Sherm,Lollar,0
1952 Bowman,Bowman,1952,238,Roy,McMillan,1
1952 Bowman,Bowman,1952,239,Dale,Mitchell,0
1952 Bowman,Bowman,1952,240,Billy,Loes,1
1952 Bowman,Bowman,1952,241,Mel,Parnell,0
1952 Bowman,Bowman,1952,242,Everett,Kell,0
1952 Bowman,Bowman,1952,243,Red,Munger,0
1952 Bowman,Bowman,1952,244,Lew,Burdette,1
1952 Bowman,Bowman,1952,245,George,Schmees,0
1952 Bowman,Bowman,1952,246,Jerry,Snyder,0
1952 Bowman,Bowman,1952,247,Johnny,Pramesa,0
1952 Bowman,Bowman,1952,248,Bill,Werle,0
1952 Bowman,Bowman,1952,249,Hank,Thompson,0
1952 Bowman,Bowman,1952,250,Ike,Delock,0
1952 Bowman,Bowman,1952,251,Jack,Lohrke,0
1952 Bowman,Bowman,1952,252,Frank,Crosetti,0
1952 Bowman,Bowman,1952,1952,Bowman,Baseball Card Checklist,0
