SetName,Brand,Year,CardNumber,First,Last,Rookie
1952 Topps Baseball,Topps,1952,112,Hank,Majeski,0
1952 Topps Baseball,Topps,1952,113,,Dick,0
1952 Topps Baseball,Topps,1952,114,,Willard,0
1952 Topps Baseball,Topps,1952,115,Red,Munger,0
1952 Topps Baseball,Topps,1952,116,Carl,Scheib,0
1952 Topps Baseball,Topps,1952,117,Sherm,Lollar,0
1952 Topps Baseball,Topps,1952,118,,Ken,0
1952 Topps Baseball,Topps,1952,119,,Mickey,0
1952 Topps Baseball,Topps,1952,120,Bob,Chakales,0
1952 Topps Baseball,Topps,1952,121,Gus,Niarhos,0
1952 Topps Baseball,Topps,1952,122,Jackie,Jensen,0
1952 Topps Baseball,Topps,1952,123,Eddie,Yost,0
1952 Topps Baseball,Topps,1952,124,Monte,Kennedy,0
1952 Topps Baseball,Topps,1952,125,Bill,Rigney,0
1952 Topps Baseball,Topps,1952,126,,Fred,0
1952 Topps Baseball,Topps,1952,127,Paul,Minner,1
1952 Topps Baseball,Topps,1952,128,Don,Bollweg,0
1952 Topps Baseball,Topps,1952,129,Johnny,Mize,0
1952 Topps Baseball,Topps,1952,130,Sheldon,Jones,0
1952 Topps Baseball,Topps,1952,131,Morrie,Martin,0
1952 Topps Baseball,Topps,1952,132,Clyde,Kluttz,0
1952 Topps Baseball,Topps,1952,133,Al,Widmar,0
1952 Topps Baseball,Topps,1952,134,Joe,Tipton,0
1952 Topps Baseball,Topps,1952,135,Dixie,Howell,0
1952 Topps Baseball,Topps,1952,136,Johnny,Schmitz,0
1952 Topps Baseball,Topps,1952,137,Roy,McMillan,1
1952 Topps Baseball,Topps,1952,138,Bill,MacDonald,0
1952 Topps Baseball,Topps,1952,139,Ken,Wood,0
1952 Topps Baseball,Topps,1952,140,,Johnny,0
1952 Topps Baseball,Topps,1952,141,Clint,Hartung,0
1952 Topps Baseball,Topps,1952,142,,Harry,0
1952 Topps Baseball,Topps,1952,143,Les,Moss,0
1952 Topps Baseball,Topps,1952,144,Ed,Blake,0
1952 Topps Baseball,Topps,1952,145,Joe,Haynes,0
1952 Topps Baseball,Topps,1952,146,Frank,House,0
1952 Topps Baseball,Topps,1952,147,Bob,Young,0
1952 Topps Baseball,Topps,1952,148,,Johnny,0
1952 Topps Baseball,Topps,1952,149,Dick,Kryhoski,0
1952 Topps Baseball,Topps,1952,150,Ted,Beard,0
1952 Topps Baseball,Topps,1952,151,Wally,Post,1
1952 Topps Baseball,Topps,1952,152,Al,Evans,0
1952 Topps Baseball,Topps,1952,153,Bob,Rush,0
1952 Topps Baseball,Topps,1952,154,Joe,Muir,0
1952 Topps Baseball,Topps,1952,155,,Frank,0
1952 Topps Baseball,Topps,1952,156,Frank,Hiller,0
1952 Topps Baseball,Topps,1952,157,Bob,Usher,0
1952 Topps Baseball,Topps,1952,158,Eddie,Waitkus,0
1952 Topps Baseball,Topps,1952,159,Saul,Rogovin,0
1952 Topps Baseball,Topps,1952,160,Owen,Friend,0
1952 Topps Baseball,Topps,1952,161,Bud,Byerly,0
1952 Topps Baseball,Topps,1952,162,Del,Crandall,0
1952 Topps Baseball,Topps,1952,163,Stan,Rojek,0
1952 Topps Baseball,Topps,1952,164,,Walt,0
1952 Topps Baseball,Topps,1952,165,Eddie,Kazak,0
1952 Topps Baseball,Topps,1952,166,Paul,LaPalme,0
1952 Topps Baseball,Topps,1952,167,Bill,Howerton,0
1952 Topps Baseball,Topps,1952,168,,Charlie,0
1952 Topps Baseball,Topps,1952,169,Howie,Judson,0
1952 Topps Baseball,Topps,1952,170,Gus,Bell,0
1952 Topps Baseball,Topps,1952,171,Ed,Erautt,0
1952 Topps Baseball,Topps,1952,172,Eddie,Miksis,0
1952 Topps Baseball,Topps,1952,173,Roy,Smalley,0
1952 Topps Baseball,Topps,1952,174,,Clarence,0
1952 Topps Baseball,Topps,1952,175,Billy,Martin,1
1952 Topps Baseball,Topps,1952,176,Hank,Edwards,0
1952 Topps Baseball,Topps,1952,177,Bill,Wight,0
1952 Topps Baseball,Topps,1952,178,Cass,Michaels,0
1952 Topps Baseball,Topps,1952,179,Frank,Smith,0
1952 Topps Baseball,Topps,1952,180,,Charlie,0
1952 Topps Baseball,Topps,1952,181,Bob,Swift,0
1952 Topps Baseball,Topps,1952,182,,Billy,0
1952 Topps Baseball,Topps,1952,183,,Billy,0
1952 Topps Baseball,Topps,1952,184,Bob,Ramazzotti,0
1952 Topps Baseball,Topps,1952,185,Bill,Nicholson,0
1952 Topps Baseball,Topps,1952,186,Walt,Masterson,0
1952 Topps Baseball,Topps,1952,187,Bob,Miller,0
1952 Topps Baseball,Topps,1952,188,,Clarence,0
1952 Topps Baseball,Topps,1952,189,Pete,Reiser,0
1952 Topps Baseball,Topps,1952,190,Don,Johnson,0
1952 Topps Baseball,Topps,1952,191,Yogi,Berra,0
1952 Topps Baseball,Topps,1952,192,Myron,Ginsberg,0
1952 Topps Baseball,Topps,1952,193,Harry,Simpson,0
1952 Topps Baseball,Topps,1952,194,Joe,Hatton,0
1952 Topps Baseball,Topps,1952,195,Minnie,Minoso,1
1952 Topps Baseball,Topps,1952,196,Solly,Hemus,1
1952 Topps Baseball,Topps,1952,197,,George,0
1952 Topps Baseball,Topps,1952,198,Phil,Haugstad,0
1952 Topps Baseball,Topps,1952,199,,George,0
1952 Topps Baseball,Topps,1952,200,Ralph,Houk,1
1952 Topps Baseball,Topps,1952,201,Alex,Kellner,0
1952 Topps Baseball,Topps,1952,202,Joe,Collins,1
1952 Topps Baseball,Topps,1952,203,Curt,Simmons,0
1952 Topps Baseball,Topps,1952,204,Ron,Northey,0
1952 Topps Baseball,Topps,1952,205,,Clyde,0
1952 Topps Baseball,Topps,1952,206,Joe,Ostrowski,0
1952 Topps Baseball,Topps,1952,207,Mickey,Harris,0
1952 Topps Baseball,Topps,1952,208,Marlin,Stuart,0
1952 Topps Baseball,Topps,1952,209,Howie,Fox,0
1952 Topps Baseball,Topps,1952,210,Dick,Fowler,0
1952 Topps Baseball,Topps,1952,211,Ray,Coleman,0
1952 Topps Baseball,Topps,1952,212,,Ned,0
1952 Topps Baseball,Topps,1952,213,Nippy,Jones,0
1952 Topps Baseball,Topps,1952,214,Johnny,Hopp,0
1952 Topps Baseball,Topps,1952,215,Hank,Bauer,0
1952 Topps Baseball,Topps,1952,216,Richie,Ashburn,0
1952 Topps Baseball,Topps,1952,217,,Snuffy,0
1952 Topps Baseball,Topps,1952,218,,Clyde,0
1952 Topps Baseball,Topps,1952,219,Bobby,Shantz,0
1952 Topps Baseball,Topps,1952,220,,Joe,0
1952 Topps Baseball,Topps,1952,221,Granny,Hamner,0
1952 Topps Baseball,Topps,1952,222,Hoot,Evers,0
1952 Topps Baseball,Topps,1952,223,Del,Ennis,0
1952 Topps Baseball,Topps,1952,224,Bruce,Edwards,0
1952 Topps Baseball,Topps,1952,225,,Frank,0
1952 Topps Baseball,Topps,1952,226,Dave,Philley,0
1952 Topps Baseball,Topps,1952,227,Joe,Garagiola,0
1952 Topps Baseball,Topps,1952,228,Al,Brazle,0
1952 Topps Baseball,Topps,1952,229,Gene,Bearden,0
1952 Topps Baseball,Topps,1952,230,Matt,Batts,0
1952 Topps Baseball,Topps,1952,231,Sam,Zoldak,0
1952 Topps Baseball,Topps,1952,232,Billy,Cox,0
1952 Topps Baseball,Topps,1952,233,Bob,Friend,1
1952 Topps Baseball,Topps,1952,234,Steve,Souchock,0
1952 Topps Baseball,Topps,1952,235,Walt,Dropo,0
1952 Topps Baseball,Topps,1952,236,Ed,Fitzgerald,0
1952 Topps Baseball,Topps,1952,237,Jerry,Coleman,0
1952 Topps Baseball,Topps,1952,238,Art,Houtteman,0
1952 Topps Baseball,Topps,1952,239,Rocky,Bridges,0
1952 Topps Baseball,Topps,1952,240,,Jack,0
1952 Topps Baseball,Topps,1952,241,Tommy,Byrne,0
1952 Topps Baseball,Topps,1952,242,Tom,Poholsky,0
1952 Topps Baseball,Topps,1952,243,Larry,Doby,0
1952 Topps Baseball,Topps,1952,244,,Vic,0
1952 Topps Baseball,Topps,1952,245,Sherry,Robertson,0
1952 Topps Baseball,Topps,1952,246,George,Kell,0
1952 Topps Baseball,Topps,1952,247,Randy,Gumpert,0
1952 Topps Baseball,Topps,1952,248,Frank,Shea,0
1952 Topps Baseball,Topps,1952,249,Bobby,Adams,0
1952 Topps Baseball,Topps,1952,250,Carl,Erskine,0
1952 Topps Baseball,Topps,1952,251,Chico,Carrasquel,0
1952 Topps Baseball,Topps,1952,252,Vern,Bickford,0
1952 Topps Baseball,Topps,1952,253,John,Berardino,0
1952 Topps Baseball,Topps,1952,254,Joe,Dobson,0
1952 Topps Baseball,Topps,1952,255,Clyde,Vollmer,0
1952 Topps Baseball,Topps,1952,256,Pete,Suder,0
1952 Topps Baseball,Topps,1952,257,Bobby,Avila,0
1952 Topps Baseball,Topps,1952,258,Steve,Grome,0
1952 Topps Baseball,Topps,1952,259,Bob,Addis,0
1952 Topps Baseball,Topps,1952,260,,Pete,0
1952 Topps Baseball,Topps,1952,261,Willie,Mays,0
1952 Topps Baseball,Topps,1952,262,Virgil,Trucks,0
1952 Topps Baseball,Topps,1952,263,Harry,Brecheen,0
1952 Topps Baseball,Topps,1952,264,Roy,Hartsfield,0
1952 Topps Baseball,Topps,1952,265,Chuck,Diering,0
1952 Topps Baseball,Topps,1952,266,Murry,Dickson,0
1952 Topps Baseball,Topps,1952,267,Sid,Gordon,0
1952 Topps Baseball,Topps,1952,268,Bob,Lemon,0
1952 Topps Baseball,Topps,1952,269,Willard,Nixon,0
1952 Topps Baseball,Topps,1952,270,Lou,Brissie,0
1952 Topps Baseball,Topps,1952,271,Jim,Delsing,0
1952 Topps Baseball,Topps,1952,272,Mike,Garcia,0
1952 Topps Baseball,Topps,1952,273,Erv,Palica,0
1952 Topps Baseball,Topps,1952,274,Ralph,Branca,0
1952 Topps Baseball,Topps,1952,275,Pat,Mullin,0
1952 Topps Baseball,Topps,1952,276,Jim,Wilson,0
1952 Topps Baseball,Topps,1952,277,Early,Wynn,0
1952 Topps Baseball,Topps,1952,278,Allie,Clark,0
1952 Topps Baseball,Topps,1952,279,Eddie,Stewart,0
1952 Topps Baseball,Topps,1952,280,Cloyd,Boyer,0
1952 Topps Baseball,Topps,1952,281,Tommy,Brown,0
1952 Topps Baseball,Topps,1952,282,,Birdie,0
1952 Topps Baseball,Topps,1952,283,Phil,Masi,0
1952 Topps Baseball,Topps,1952,284,Hank,Arft,0
1952 Topps Baseball,Topps,1952,285,Cliff,Fannin,0
1952 Topps Baseball,Topps,1952,286,Joe,DeMaestri,0
1952 Topps Baseball,Topps,1952,287,Steve,Bilko,0
1952 Topps Baseball,Topps,1952,288,Chet,Nichols,0
1952 Topps Baseball,Topps,1952,289,Tommy,Holmes,0
1952 Topps Baseball,Topps,1952,290,Joe,Astroth,0
1952 Topps Baseball,Topps,1952,291,Gil,Coan,0
1952 Topps Baseball,Topps,1952,292,Floyd,Baker,0
1952 Topps Baseball,Topps,1952,293,Sibby,Sisti,0
1952 Topps Baseball,Topps,1952,294,Walker,Cooper,0
1952 Topps Baseball,Topps,1952,295,,Phil,0
1952 Topps Baseball,Topps,1952,296,Red,Rolfe,0
1952 Topps Baseball,Topps,1952,297,Andy,Seminick,0
1952 Topps Baseball,Topps,1952,298,Bob,Ross,0
1952 Topps Baseball,Topps,1952,299,Ray,Murray,0
1952 Topps Baseball,Topps,1952,300,Barney,McCosky,0
1952 Topps Baseball,Topps,1952,301,,Bob,0
1952 Topps Baseball,Topps,1952,302,Max,Surkont,0
1952 Topps Baseball,Topps,1952,303,Harry,Dorish,0
1952 Topps Baseball,Topps,1952,304,Sam,Dente,0
1952 Topps Baseball,Topps,1952,305,Paul,Richards,0
1952 Topps Baseball,Topps,1952,306,Lou,Sleater,0
1952 Topps Baseball,Topps,1952,307,Frank,Campos,0
1952 Topps Baseball,Topps,1952,308,Luis,Aloma,0
1952 Topps Baseball,Topps,1952,309,Jim,Busby,0
1952 Topps Baseball,Topps,1952,310,,George,0
1952 Topps Baseball,Topps,1952,311,Mickey,Mantle,0
1952 Topps Baseball,Topps,1952,312,,Jackie,0
1952 Topps Baseball,Topps,1952,313,Bobby,Thomson,0
1952 Topps Baseball,Topps,1952,314,Roy,Campanella,0
1952 Topps Baseball,Topps,1952,315,Leo,Durocher,0
1952 Topps Baseball,Topps,1952,316,Dave,Williams,1
1952 Topps Baseball,Topps,1952,317,,Conrado,0
1952 Topps Baseball,Topps,1952,318,Harold,Gregg,0
1952 Topps Baseball,Topps,1952,319,Al,Walker,0
1952 Topps Baseball,Topps,1952,320,,John,0
1952 Topps Baseball,Topps,1952,321,Joe,Black,1
1952 Topps Baseball,Topps,1952,322,Randy,Jackson,0
1952 Topps Baseball,Topps,1952,323,Bubba,Church,0
1952 Topps Baseball,Topps,1952,324,Warren,Hacker,0
1952 Topps Baseball,Topps,1952,325,Bill,Serena,0
1952 Topps Baseball,Topps,1952,326,George,Shuba,1
1952 Topps Baseball,Topps,1952,327,Al,Wilson,0
1952 Topps Baseball,Topps,1952,328,Bob,Borkowski,0
1952 Topps Baseball,Topps,1952,329,Ike,Delock,0
1952 Topps Baseball,Topps,1952,330,Turk,Lown,0
1952 Topps Baseball,Topps,1952,331,Tom,Morgan,0
1952 Topps Baseball,Topps,1952,332,,Anthony,0
1952 Topps Baseball,Topps,1952,333,Pee,Wee Reese,0
1952 Topps Baseball,Topps,1952,334,Wilmer,Mizell,1
1952 Topps Baseball,Topps,1952,335,Ted,Lepcio,0
1952 Topps Baseball,Topps,1952,336,Dave,Koslo,0
1952 Topps Baseball,Topps,1952,337,Jim,Hearn,0
1952 Topps Baseball,Topps,1952,338,Sal,Yvars,0
1952 Topps Baseball,Topps,1952,339,Russ,Meyer,0
1952 Topps Baseball,Topps,1952,340,Bob,Hooper,0
1952 Topps Baseball,Topps,1952,341,Hal,Jeffcoat,0
1952 Topps Baseball,Topps,1952,342,Clem,Labine,1
1952 Topps Baseball,Topps,1952,343,Dick,Gernert,0
1952 Topps Baseball,Topps,1952,344,,Ewell,0
1952 Topps Baseball,Topps,1952,345,Sammy,White,0
1952 Topps Baseball,Topps,1952,346,George,Spencer,0
1952 Topps Baseball,Topps,1952,347,Joe,Adcock,0
1952 Topps Baseball,Topps,1952,348,Robert,Kelly,0
1952 Topps Baseball,Topps,1952,349,Bob,Cain,0
1952 Topps Baseball,Topps,1952,350,Cal,Abrams,0
1952 Topps Baseball,Topps,1952,351,Alvin,Dark,0
1952 Topps Baseball,Topps,1952,352,Karl,Drews,0
1952 Topps Baseball,Topps,1952,353,Bobby,Del,0
1952 Topps Baseball,Topps,1952,354,Fred,Hatfield,0
1952 Topps Baseball,Topps,1952,355,Bobby,Morgan,0
1952 Topps Baseball,Topps,1952,356,Toby,Atwell,0
1952 Topps Baseball,Topps,1952,357,Smoky,Burgess,0
1952 Topps Baseball,Topps,1952,358,John,Kucab,0
1952 Topps Baseball,Topps,1952,359,Dee,Fondy,0
1952 Topps Baseball,Topps,1952,360,George,Crowe,1
1952 Topps Baseball,Topps,1952,361,,William,0
1952 Topps Baseball,Topps,1952,362,,Ken,0
1952 Topps Baseball,Topps,1952,363,Dick,Rozek,0
1952 Topps Baseball,Topps,1952,364,,Clyde,0
1952 Topps Baseball,Topps,1952,365,,Cookie,0
1952 Topps Baseball,Topps,1952,366,Dave,Madison,0
1952 Topps Baseball,Topps,1952,367,Ben,Thorpe,0
1952 Topps Baseball,Topps,1952,368,Ed,Wright,0
1952 Topps Baseball,Topps,1952,369,Dick,Groat,1
1952 Topps Baseball,Topps,1952,370,Billy,Hoeft,1
1952 Topps Baseball,Topps,1952,371,Bobby,Hofman,0
1952 Topps Baseball,Topps,1952,372,Gil,McDougald,1
1952 Topps Baseball,Topps,1952,373,Jim,Turner,1
1952 Topps Baseball,Topps,1952,374,John,Benton,0
1952 Topps Baseball,Topps,1952,375,John,Merson,0
1952 Topps Baseball,Topps,1952,376,,Faye,0
1952 Topps Baseball,Topps,1952,377,Chuck,Dressen,0
1952 Topps Baseball,Topps,1952,378,,Leroy,0
1952 Topps Baseball,Topps,1952,379,Joe,Rossi,0
1952 Topps Baseball,Topps,1952,380,Clem,Koshorek,0
1952 Topps Baseball,Topps,1952,381,Milton,Stock C,0
1952 Topps Baseball,Topps,1952,382,Sam,Jones,1
1952 Topps Baseball,Topps,1952,383,Del,Wilber,0
1952 Topps Baseball,Topps,1952,384,Frank,Crosetti,0
1952 Topps Baseball,Topps,1952,385,Herman,Franks,0
1952 Topps Baseball,Topps,1952,386,John,Yuhas,0
1952 Topps Baseball,Topps,1952,387,,Billy,0
1952 Topps Baseball,Topps,1952,388,Bob,Chipman,0
1952 Topps Baseball,Topps,1952,389,Ben,Wade,0
1952 Topps Baseball,Topps,1952,390,Glenn,Nelson,0
1952 Topps Baseball,Topps,1952,391,Ben,Chapman,0
1952 Topps Baseball,Topps,1952,392,Hoyt,Wilhelm,1
1952 Topps Baseball,Topps,1952,393,Ebba,St.Claire,0
1952 Topps Baseball,Topps,1952,394,Billy,Herman,0
1952 Topps Baseball,Topps,1952,395,Jake,Pitler,0
1952 Topps Baseball,Topps,1952,396,Dick,Williams,1
1952 Topps Baseball,Topps,1952,397,Forrest,Main,0
1952 Topps Baseball,Topps,1952,398,Hal,Rice,0
1952 Topps Baseball,Topps,1952,399,Jim,Fridley,0
1952 Topps Baseball,Topps,1952,400,Bill,Dickey,0
1952 Topps Baseball,Topps,1952,401,Bob,Schultz,0
1952 Topps Baseball,Topps,1952,402,Earl,Harrist,0
1952 Topps Baseball,Topps,1952,403,Bill,Miller,0
1952 Topps Baseball,Topps,1952,404,Dick,Brodowski,0
1952 Topps Baseball,Topps,1952,405,,Eddie,0
1952 Topps Baseball,Topps,1952,406,Joe,Nuxhall,1
1952 Topps Baseball,Topps,1952,407,Eddie,Mathews,1
1953 Topps Baseball,Topps,1953,1,,Jackie,0
1953 Topps Baseball,Topps,1953,2,Luke,Easter,0
1953 Topps Baseball,Topps,1953,3,George,Crowe,0
1953 Topps Baseball,Topps,1953,4,Ben,Wade,0
1953 Topps Baseball,Topps,1953,5,Joe,Dobson,0
1953 Topps Baseball,Topps,1953,6,Sam,Jones,0
1953 Topps Baseball,Topps,1953,7,Bob,Borkowski,0
1953 Topps Baseball,Topps,1953,8,Clem,Koshorek,0
1953 Topps Baseball,Topps,1953,9,Joe,Collins,0
1953 Topps Baseball,Topps,1953,10,Smoky,Burgess,0
1953 Topps Baseball,Topps,1953,11,Sal,Yvars,0
1953 Topps Baseball,Topps,1953,12,Howie,Judson,0
1953 Topps Baseball,Topps,1953,13,,Conrado,0
1953 Topps Baseball,Topps,1953,14,Clem,Labine,0
1953 Topps Baseball,Topps,1953,15,Bobo,Newsom,0
1953 Topps Baseball,Topps,1953,16,Peanuts,Lowrey,0
1953 Topps Baseball,Topps,1953,17,,Billy,0
1953 Topps Baseball,Topps,1953,18,Ted,Lepcio,0
1953 Topps Baseball,Topps,1953,19,Mel,Parnell,0
1953 Topps Baseball,Topps,1953,20,Hank,Thompson,0
1953 Topps Baseball,Topps,1953,21,Billy,Johnson,0
1953 Topps Baseball,Topps,1953,22,Howie,Fox,0
1953 Topps Baseball,Topps,1953,23,Toby,Atwell,0
1953 Topps Baseball,Topps,1953,24,Ferris,Fain,0
1953 Topps Baseball,Topps,1953,25,Ray,Boone,0
1953 Topps Baseball,Topps,1953,26,Dale,Mitchell,0
1953 Topps Baseball,Topps,1953,27,Roy,Campanella,0
1953 Topps Baseball,Topps,1953,28,,Eddie,0
1953 Topps Baseball,Topps,1953,29,Hal,Jeffcoat,0
1953 Topps Baseball,Topps,1953,30,Willard,Nixon,0
1953 Topps Baseball,Topps,1953,31,,Ewell,0
1953 Topps Baseball,Topps,1953,32,Clyde,Vollmer,0
1953 Topps Baseball,Topps,1953,33,Bob,Kennedy,0
1953 Topps Baseball,Topps,1953,34,George,Shuba,0
1953 Topps Baseball,Topps,1953,35,Irv,Noren,0
1953 Topps Baseball,Topps,1953,36,Johnny,Groth,0
1953 Topps Baseball,Topps,1953,37,Eddie,Mathews,0
1953 Topps Baseball,Topps,1953,38,Jim,Hearn,0
1953 Topps Baseball,Topps,1953,39,Eddie,Miksis,0
1953 Topps Baseball,Topps,1953,40,John,Lipon,0
1953 Topps Baseball,Topps,1953,41,Enos,Slaughter,0
1953 Topps Baseball,Topps,1953,42,Gus,Zernial,0
1953 Topps Baseball,Topps,1953,43,Gil,McDougald,0
1953 Topps Baseball,Topps,1953,44,Ellis,Kinder,0
1953 Topps Baseball,Topps,1953,45,Grady,Hatton,0
1953 Topps Baseball,Topps,1953,46,,Johnny,0
