SetName,Brand,Year,CardNumber,First,Last,Rookie
1961 Fleer,Fleer,1961,16,Eddie,Collins,0
1961 Fleer,Fleer,1961,17,Earle,Combs,0
1961 Fleer,Fleer,1961,18,Charles,Comiskey,0
1961 Fleer,Fleer,1961,19,Kiki,Cuyler,0
1961 Fleer,Fleer,1961,20,Paul,Derringer,0
1961 Fleer,Fleer,1961,21,Howard,Ehmke,0
1961 Fleer,Fleer,1961,22,Billy,Evans,0
1961 Fleer,Fleer,1961,23,Johnny,Evers,0
1961 Fleer,Fleer,1961,24,Urban,Faber,0
1961 Fleer,Fleer,1961,25,Bob,Feller,0
1961 Fleer,Fleer,1961,26,Wes,Ferrell,0
1961 Fleer,Fleer,1961,27,Lew,Fonseca,0
1961 Fleer,Fleer,1961,28,Jimmie,Foxx,0
1961 Fleer,Fleer,1961,29,Ford,Frick,0
1961 Fleer,Fleer,1961,30,Frankie,Frisch,0
1961 Fleer,Fleer,1961,31,Lou,Gehrig,0
1961 Fleer,Fleer,1961,32,Charley,Gehringer,0
1961 Fleer,Fleer,1961,33,Warren,Giles,0
1961 Fleer,Fleer,1961,34,Lefty,Gomez,0
1961 Fleer,Fleer,1961,35,Goose,Goslin,0
1961 Fleer,Fleer,1961,36,Clark,Griffith,0
1961 Fleer,Fleer,1961,37,Burleigh,Grimes,0
1961 Fleer,Fleer,1961,38,Lefty,Grove,0
1961 Fleer,Fleer,1961,39,Chick,Hafey,0
1961 Fleer,Fleer,1961,40,Jesse,Haines,0
1961 Fleer,Fleer,1961,41,Gabby,Hartnett,0
1961 Fleer,Fleer,1961,42,Harry,Heilmann,0
1961 Fleer,Fleer,1961,43,Rogers,Hornsby,0
1961 Fleer,Fleer,1961,44,Waite,Hoyt,0
1961 Fleer,Fleer,1961,45,Carl,Hubbell,0
1961 Fleer,Fleer,1961,46,Miller,Huggins,0
1961 Fleer,Fleer,1961,47,Hughie,Jennings,0
1961 Fleer,Fleer,1961,48,Ban,Johnson,0
1961 Fleer,Fleer,1961,49,Walter,Johnson,0
1961 Fleer,Fleer,1961,50,Ralph,Kiner,0
1961 Fleer,Fleer,1961,51,Chuck,Klein,0
1961 Fleer,Fleer,1961,52,Johnny,Kling,0
1961 Fleer,Fleer,1961,53,Kenesaw,M. Landis,0
1961 Fleer,Fleer,1961,54,Tony,Lazzeri,0
1961 Fleer,Fleer,1961,55,Ernie,Lombardi,0
1961 Fleer,Fleer,1961,56,Dolf,Luque,0
1961 Fleer,Fleer,1961,57,Heinie,Manush,0
1961 Fleer,Fleer,1961,58,Marty,Marion,0
1961 Fleer,Fleer,1961,59,Christy,Mathewson,0
1961 Fleer,Fleer,1961,60,John,McGraw,0
1961 Fleer,Fleer,1961,61,Joe,Medwick,0
1961 Fleer,Fleer,1961,63,Johnny,Mize,0
1961 Fleer,Fleer,1961,64,John,Mostil,0
1961 Fleer,Fleer,1961,65,Art,Nehf,0
1961 Fleer,Fleer,1961,66,Hal,Newhouser,0
1961 Fleer,Fleer,1961,67,Bobo,Newsom,0
1961 Fleer,Fleer,1961,68,Mel,Ott,0
1961 Fleer,Fleer,1961,69,Allie,Reynolds,0
1961 Fleer,Fleer,1961,70,Sam,Rice,0
1961 Fleer,Fleer,1961,71,Eppa,Rixey,0
1961 Fleer,Fleer,1961,72,Edd,Roush,0
1961 Fleer,Fleer,1961,73,Schoolboy,Rowe,0
1961 Fleer,Fleer,1961,74,Red,Ruffing,0
1961 Fleer,Fleer,1961,75,Babe,Ruth,0
1961 Fleer,Fleer,1961,76,Joe,Sewell,0
1961 Fleer,Fleer,1961,77,Al,Simmons,0
1961 Fleer,Fleer,1961,78,George,Sisler,0
1961 Fleer,Fleer,1961,79,Tris,Speaker,0
1961 Fleer,Fleer,1961,80,Fred,Toney,0
1961 Fleer,Fleer,1961,81,Dazzy,Vance,0
1961 Fleer,Fleer,1961,82,Hippo,Vaughn,0
1961 Fleer,Fleer,1961,83,Ed,Walsh,0
1961 Fleer,Fleer,1961,84,Lloyd,Waner,0
1961 Fleer,Fleer,1961,85,Paul,Waner,0
1961 Fleer,Fleer,1961,86,Zack,Wheat,0
1961 Fleer,Fleer,1961,87,Hack,Wilson,0
1961 Fleer,Fleer,1961,88,Jimmy,Wilson,0
1961 Fleer,Fleer,1961,89,-,G. Sisler/P. Traynor,0
1961 Fleer,Fleer,1961,90,Babe,Adams,0
1961 Fleer,Fleer,1961,91,Dale,Alexander,0
1961 Fleer,Fleer,1961,92,Jim,Bagby,0
1961 Fleer,Fleer,1961,93,Ossie,Bluege,0
1961 Fleer,Fleer,1961,94,Lou,Boudreau,0
1961 Fleer,Fleer,1961,95,Tommy,Bridges,0
1961 Fleer,Fleer,1961,96,Donie,Bush,0
1961 Fleer,Fleer,1961,97,Dolph,Camilli,0
1961 Fleer,Fleer,1961,98,Frank,Chance,0
1961 Fleer,Fleer,1961,99,Jimmy,Collins,0
1961 Fleer,Fleer,1961,100,Stan,Coveleskie,0
1961 Fleer,Fleer,1961,101,Hugh,Critz,0
1961 Fleer,Fleer,1961,102,Alvin,Crowder,0
1961 Fleer,Fleer,1961,103,Joe,Dugan,0
1961 Fleer,Fleer,1961,104,Bibb,Falk,0
1961 Fleer,Fleer,1961,105,Rick,Ferrell,0
1961 Fleer,Fleer,1961,106,Art,Fletcher,0
1961 Fleer,Fleer,1961,107,Dennis,Galehouse,0
1961 Fleer,Fleer,1961,108,Chick,Galloway,0
1961 Fleer,Fleer,1961,109,Mule,Haas,0
1961 Fleer,Fleer,1961,110,Stan,Hack,0
1961 Fleer,Fleer,1961,111,Bump,Hadley,0
1961 Fleer,Fleer,1961,112,Billy,Hamilton,0
1961 Fleer,Fleer,1961,113,Joe,Hauser,0
1961 Fleer,Fleer,1961,114,Babe,Herman,0
1961 Fleer,Fleer,1961,115,Travis,Jackson,0
1961 Fleer,Fleer,1961,116,Eddie,Joost,0
1961 Fleer,Fleer,1961,117,Addie,Joss,0
1961 Fleer,Fleer,1961,118,Joe,Judge,0
1961 Fleer,Fleer,1961,119,Joe,Kuhel,0
1961 Fleer,Fleer,1961,120,Napoleon,Lajoie,0
1961 Fleer,Fleer,1961,121,Dutch,Leonard,0
1961 Fleer,Fleer,1961,122,Ted,Lyons,0
1961 Fleer,Fleer,1961,123,Connie,Mack,0
1961 Fleer,Fleer,1961,124,Rabbit,Maranville,0
1961 Fleer,Fleer,1961,125,Fred,Marberry,0
1961 Fleer,Fleer,1961,126,Joe,McGinnity,0
1961 Fleer,Fleer,1961,127,Oscar,Melillo,0
1961 Fleer,Fleer,1961,128,Ray,Mueller,0
1961 Fleer,Fleer,1961,129,Kid,Nichols,0
1961 Fleer,Fleer,1961,130,Lefty,O'Doul,0
1961 Fleer,Fleer,1961,131,Bob,O'Farrell,0
1961 Fleer,Fleer,1961,132,Roger,Peckinpaugh,0
1961 Fleer,Fleer,1961,133,Herb,Pennock,0
1961 Fleer,Fleer,1961,134,George,Pipgras,0
1961 Fleer,Fleer,1961,135,Eddie,Plank,0
1961 Fleer,Fleer,1961,136,Ray,Schalk,0
1961 Fleer,Fleer,1961,137,Hal,Schumacher,0
1961 Fleer,Fleer,1961,138,Luke,Sewell,0
1961 Fleer,Fleer,1961,139,Bob,Shawkey,0
1961 Fleer,Fleer,1961,140,Riggs,Stephenson,0
1961 Fleer,Fleer,1961,141,Billy,Sullivan,0
1961 Fleer,Fleer,1961,142,Bill,Terry,0
1961 Fleer,Fleer,1961,143,Joe,Tinker,0
1961 Fleer,Fleer,1961,144,Pie,Traynor,0
1961 Fleer,Fleer,1961,145,Hal,Trosky,0
1961 Fleer,Fleer,1961,146,George,Uhle,0
1961 Fleer,Fleer,1961,147,Johnny,VanderMeer,0
1961 Fleer,Fleer,1961,148,Arky,Vaughan,0
1961 Fleer,Fleer,1961,149,Rube,Waddell,0
1961 Fleer,Fleer,1961,150,Honus,Wagner,0
1961 Fleer,Fleer,1961,151,Dixie,Walker,0
1961 Fleer,Fleer,1961,152,Ted,Williams,0
1961 Fleer,Fleer,1961,153,Cy,Young,0
1961 Fleer,Fleer,1961,154,Ross,Youngs,0
1961 Fleer,Fleer,1961,1961,Fleer,Baseball Card Checklist,0
1963 Fleer,Fleer,1963,1,Steve,Barber,0
1963 Fleer,Fleer,1963,2,Ron,Hansen,0
1963 Fleer,Fleer,1963,3,Milt,Pappas,0
1963 Fleer,Fleer,1963,4,Brooks,Robinson,0
1963 Fleer,Fleer,1963,5,Willie,Mays,0
1963 Fleer,Fleer,1963,6,Lou,Clinton,0
1963 Fleer,Fleer,1963,7,Bill,Monbouquette,0
1963 Fleer,Fleer,1963,8,Carl,Yastrzemski,0
1963 Fleer,Fleer,1963,9,Ray,Herbert,0
1963 Fleer,Fleer,1963,10,Jim,Landis,0
1963 Fleer,Fleer,1963,11,Dick,Donovan,0
1963 Fleer,Fleer,1963,12,Tito,Francona,0
1963 Fleer,Fleer,1963,13,Jerry,Kindall,0
1963 Fleer,Fleer,1963,14,Frank,Lary,0
1963 Fleer,Fleer,1963,15,Dick,Howser,0
1963 Fleer,Fleer,1963,16,Jerry,Lumpe,0
1963 Fleer,Fleer,1963,17,Norm,Siebern,0
1963 Fleer,Fleer,1963,18,Don,Lee,0
1963 Fleer,Fleer,1963,19,Albie,Pearson,0
1963 Fleer,Fleer,1963,20,Bob,Rodgers,0
1963 Fleer,Fleer,1963,21,Leon,Wagner,0
1963 Fleer,Fleer,1963,22,Jim,Kaat,0
1963 Fleer,Fleer,1963,23,Vic,Power,0
1963 Fleer,Fleer,1963,24,Rich,Rollins,0
1963 Fleer,Fleer,1963,25,Bobby,Richardson,0
1963 Fleer,Fleer,1963,26,Ralph,Terry,0
1963 Fleer,Fleer,1963,27,Tom,Cheney,0
1963 Fleer,Fleer,1963,28,Chuck,Cottier,0
1963 Fleer,Fleer,1963,29,Jimmy,Piersall,0
1963 Fleer,Fleer,1963,30,Dave,Stenhouse,0
1963 Fleer,Fleer,1963,31,Glen,Hobbie,0
1963 Fleer,Fleer,1963,32,Ron,Santo,0
1963 Fleer,Fleer,1963,33,Gene,Freese,0
1963 Fleer,Fleer,1963,34,Vada,Pinson,0
1963 Fleer,Fleer,1963,35,Bob,Purkey,0
1963 Fleer,Fleer,1963,36,Joe,Amalfitano,0
1963 Fleer,Fleer,1963,37,Bob,Aspromonte,0
1963 Fleer,Fleer,1963,38,Dick,Farrell,0
1963 Fleer,Fleer,1963,39,Al,Spangler,0
1963 Fleer,Fleer,1963,40,Tommy,Davis,0
1963 Fleer,Fleer,1963,41,Don,Drysdale,0
1963 Fleer,Fleer,1963,42,Sandy,Koufax,0
1963 Fleer,Fleer,1963,43,Maury,Wills,1
1963 Fleer,Fleer,1963,44,Frank,Bolling,0
1963 Fleer,Fleer,1963,45,Warren,Spahn,0
1963 Fleer,Fleer,1963,46,Joe,Adcock,0
1963 Fleer,Fleer,1963,47,Roger,Craig,0
1963 Fleer,Fleer,1963,48,Al,Jackson,0
1963 Fleer,Fleer,1963,49,Rod,Kanehl,0
1963 Fleer,Fleer,1963,50,Ruben,Amaro,0
1963 Fleer,Fleer,1963,51,Johnny,Callison,0
1963 Fleer,Fleer,1963,52,Clay,Dalrymple,0
1963 Fleer,Fleer,1963,53,Don,Demeter,0
1963 Fleer,Fleer,1963,54,Art,Mahaffey,0
1963 Fleer,Fleer,1963,55,Smoky,Burgess,0
1963 Fleer,Fleer,1963,56,Roberto,Clemente,0
1963 Fleer,Fleer,1963,57,Roy,Face,0
1963 Fleer,Fleer,1963,58,Vern,Law,0
1963 Fleer,Fleer,1963,59,Bill,Mazeroski,0
1963 Fleer,Fleer,1963,60,Ken,Boyer,0
1963 Fleer,Fleer,1963,61,Bob,Gibson,0
1963 Fleer,Fleer,1963,62,Gene,Oliver,0
1963 Fleer,Fleer,1963,63,Bill,White,0
1963 Fleer,Fleer,1963,64,Orlando,Cepeda,0
1963 Fleer,Fleer,1963,65,Jim,Davenport,0
1963 Fleer,Fleer,1963,66,Billy,O'Dell,0
1963 Fleer,Fleer,1963,1963,Fleer,Baseball Card Checklist,0
