SetName,Brand,Year,CardNumber,First,Last,Rookie
1950 Bowman,Bowman,1950,166,Joe,Hatton,0
1950 Bowman,Bowman,1950,167,Preacher,Roe,0
1950 Bowman,Bowman,1950,168,Bob,Scheffing,0
1950 Bowman,Bowman,1950,169,Hank,Edwards,0
1950 Bowman,Bowman,1950,170,Dutch,Leonard,0
1950 Bowman,Bowman,1950,171,Harry,Gumbert,0
1950 Bowman,Bowman,1950,172,Peanuts,Lowrey,0
1950 Bowman,Bowman,1950,173,Lloyd,Merriman,1
1950 Bowman,Bowman,1950,174,Hank,Thompson,1
1950 Bowman,Bowman,1950,175,Monte,Kennedy,0
1950 Bowman,Bowman,1950,176,Sylvester,Donnelly,0
1950 Bowman,Bowman,1950,177,Hank,Borowy,0
1950 Bowman,Bowman,1950,178,Ed,Fitzgerald,0
1950 Bowman,Bowman,1950,179,Chuck,Diering,1
1950 Bowman,Bowman,1950,180,Harry,Walker,0
1950 Bowman,Bowman,1950,181,Marino,Pieretti,0
1950 Bowman,Bowman,1950,181A,Marino,Pieretti NC,0
1950 Bowman,Bowman,1950,182,Sam,Zoldak,0
1950 Bowman,Bowman,1950,182A,Sam,Zoldak NC,0
1950 Bowman,Bowman,1950,183,Mickey,Haefner,0
1950 Bowman,Bowman,1950,183A,Mickey,Haefner NC,0
1950 Bowman,Bowman,1950,184,Randy,Gumpert,0
1950 Bowman,Bowman,1950,184A,Randy,Gumpert NC,0
1950 Bowman,Bowman,1950,185,Howie,Judson,1
1950 Bowman,Bowman,1950,185A,Howie,Judson NC,0
1950 Bowman,Bowman,1950,186,Ken,Keltner,0
1950 Bowman,Bowman,1950,186A,Ken,Keltner NC,0
1950 Bowman,Bowman,1950,187,Lou,Stringer,0
1950 Bowman,Bowman,1950,187A,Lou,Stringer NC,0
1950 Bowman,Bowman,1950,188,Earl,Johnson,0
1950 Bowman,Bowman,1950,188A,Earl,Johnson NC,0
1950 Bowman,Bowman,1950,189,Owen,Friend,1
1950 Bowman,Bowman,1950,189A,Owen,Friend NC,0
1950 Bowman,Bowman,1950,190,Ken,Wood,1
1950 Bowman,Bowman,1950,190A,Ken,Wood NC,0
1950 Bowman,Bowman,1950,191,Dick,Starr,1
1950 Bowman,Bowman,1950,191A,Dick,Starr NC,0
1950 Bowman,Bowman,1950,192,Bob,Chipman,0
1950 Bowman,Bowman,1950,192A,Bob,Chipman NC,0
1950 Bowman,Bowman,1950,193,Pete,Reiser,0
1950 Bowman,Bowman,1950,193A,Pete,Reiser NC,0
1950 Bowman,Bowman,1950,194,Billy,Cox,0
1950 Bowman,Bowman,1950,194A,Billy,Cox NC,0
1950 Bowman,Bowman,1950,195,Phil,Cavarretta,0
1950 Bowman,Bowman,1950,195A,Phil,Cavarretta NC,0
1950 Bowman,Bowman,1950,196,Doyle,Lade,0
1950 Bowman,Bowman,1950,196A,Doyle,Lade NC,0
1950 Bowman,Bowman,1950,197,Johnny,Wyrostek,0
1950 Bowman,Bowman,1950,197A,Johnny,Wyrostek NC,0
1950 Bowman,Bowman,1950,198,Danny,Litwhiler,0
1950 Bowman,Bowman,1950,198A,Danny,Litwhiler NC,0
1950 Bowman,Bowman,1950,199,Jack,Kramer,0
1950 Bowman,Bowman,1950,199A,Jack,Kramer NC,0
1950 Bowman,Bowman,1950,200,Kirby,Higbe,0
1950 Bowman,Bowman,1950,200A,Kirby,Higbe NC,0
1950 Bowman,Bowman,1950,201,Pete,Castiglione,1
1950 Bowman,Bowman,1950,201A,Pete,Castiglione NC,0
1950 Bowman,Bowman,1950,202,Cliff,Chambers,1
1950 Bowman,Bowman,1950,202A,Cliff,Chambers NC,0
1950 Bowman,Bowman,1950,203,Danny,Murtaugh,0
1950 Bowman,Bowman,1950,203A,Danny,Murtaugh NC,0
1950 Bowman,Bowman,1950,204,Granny,Hamner,1
1950 Bowman,Bowman,1950,204A,Granny,Hamner NC,0
1950 Bowman,Bowman,1950,205,Mike,Goliat,1
1950 Bowman,Bowman,1950,205A,Mike,Goliat NC,0
1950 Bowman,Bowman,1950,206,Stan,Lopata,0
1950 Bowman,Bowman,1950,206A,Stan,Lopata NC,0
1950 Bowman,Bowman,1950,207,Max,Lanier,1
1950 Bowman,Bowman,1950,207A,Max,Lanier NC,0
1950 Bowman,Bowman,1950,208,Jim,Hearn,0
1950 Bowman,Bowman,1950,208A,Jim,Hearn NC,0
1950 Bowman,Bowman,1950,209,Johnny,Lindell,0
1950 Bowman,Bowman,1950,209A,Johnny,Lindell NC,0
1950 Bowman,Bowman,1950,210,Ted,Gray,0
1950 Bowman,Bowman,1950,210A,Ted,Gray NC,0
1950 Bowman,Bowman,1950,211,Charlie,Keller,0
1950 Bowman,Bowman,1950,211A,Charlie,Keller NC,0
1950 Bowman,Bowman,1950,212,Jerry,Priddy,0
1950 Bowman,Bowman,1950,212A,Jerry,Priddy NC,0
1950 Bowman,Bowman,1950,213,Carl,Scheib,0
1950 Bowman,Bowman,1950,213A,Carl,Scheib NC,0
1950 Bowman,Bowman,1950,214,Dick,Fowler,0
1950 Bowman,Bowman,1950,214A,Dick,Fowler NC,0
1950 Bowman,Bowman,1950,215,Ed,Lopat,0
1950 Bowman,Bowman,1950,215A,Ed,Lopat NC,0
1950 Bowman,Bowman,1950,216,Bob,Porterfield,0
1950 Bowman,Bowman,1950,216A,Bob,Porterfield NC,0
1950 Bowman,Bowman,1950,217,Casey,Stengel,0
1950 Bowman,Bowman,1950,217A,Casey,Stengel MG NC,0
1950 Bowman,Bowman,1950,218,Cliff,Mapes,1
1950 Bowman,Bowman,1950,218A,Cliff,Mapes NC,0
1950 Bowman,Bowman,1950,219,Hank,Bauer,1
1950 Bowman,Bowman,1950,219A,Hank,Bauer NC,0
1950 Bowman,Bowman,1950,220,Leo,Durocher,0
1950 Bowman,Bowman,1950,220A,Leo,Durocher MG NC,0
1950 Bowman,Bowman,1950,221,Don,Mueller,1
1950 Bowman,Bowman,1950,221A,Don,Mueller NC,0
1950 Bowman,Bowman,1950,222,Bobby,Morgan,1
1950 Bowman,Bowman,1950,222A,Bobby,Morgan NC,0
1950 Bowman,Bowman,1950,223,Jim,Russell,0
1950 Bowman,Bowman,1950,223A,Jim,Russell NC,0
1950 Bowman,Bowman,1950,224,Jack,Banta,1
1950 Bowman,Bowman,1950,224A,Jack,Banta NC,0
1950 Bowman,Bowman,1950,225,Eddie,Sawyer,1
1950 Bowman,Bowman,1950,225A,Eddie,Sawyer MG NC,0
1950 Bowman,Bowman,1950,226,Jim,Konstanty,1
1950 Bowman,Bowman,1950,226A,Jim,Konstanty NC,0
1950 Bowman,Bowman,1950,227,Bob,Miller,1
1950 Bowman,Bowman,1950,227A,Bob,Miller NC,0
1950 Bowman,Bowman,1950,228,Bill,Nicholson,0
1950 Bowman,Bowman,1950,228A,Bill,Nicholson NC,0
1950 Bowman,Bowman,1950,229,Frankie,Frisch,0
1950 Bowman,Bowman,1950,229A,Frankie,Frisch MG NC,0
1950 Bowman,Bowman,1950,230,Bill,Serena,1
1950 Bowman,Bowman,1950,230A,Bill,Serena NC,0
1950 Bowman,Bowman,1950,231,Preston,Ward,1
1950 Bowman,Bowman,1950,231A,Preston,Ward NC,0
1950 Bowman,Bowman,1950,232,Al,Rosen,1
1950 Bowman,Bowman,1950,232A,Al,Rosen NC,0
1950 Bowman,Bowman,1950,233,Allie,Clark,0
1950 Bowman,Bowman,1950,233A,Allie,Clark NC,0
1950 Bowman,Bowman,1950,234,Bobby,Shantz,1
1950 Bowman,Bowman,1950,234A,Bobby,Shantz NC,0
1950 Bowman,Bowman,1950,235,Harold,Gilbert,1
1950 Bowman,Bowman,1950,235A,Harold,Gilbert NC,0
1950 Bowman,Bowman,1950,236,Bob,Cain,1
1950 Bowman,Bowman,1950,236A,Bob,Cain NC,0
1950 Bowman,Bowman,1950,237,Bill,Salkeld,0
1950 Bowman,Bowman,1950,237A,Bill,Salkeld NC,0
1950 Bowman,Bowman,1950,238,Nippy,Jones,1
1950 Bowman,Bowman,1950,238A,Nippy,Jones NC,0
1950 Bowman,Bowman,1950,239,Bill,Howerton,1
1950 Bowman,Bowman,1950,239A,Bill,Howerton NC,0
1950 Bowman,Bowman,1950,240,Eddie,Lake,0
1950 Bowman,Bowman,1950,240A,Eddie,Lake NC,0
1950 Bowman,Bowman,1950,241,Neil,Berry,1
1950 Bowman,Bowman,1950,241A,Neil,Berry NC,0
1950 Bowman,Bowman,1950,242,Dick,Kryhoski,0
1950 Bowman,Bowman,1950,242A,Dick,Kryhoski NC,0
1950 Bowman,Bowman,1950,243,Johnny,Groth,1
1950 Bowman,Bowman,1950,243A,Johnny,Groth NC,0
1950 Bowman,Bowman,1950,244,Dale,Coogan,1
1950 Bowman,Bowman,1950,244A,Dale,Coogan NC,0
1950 Bowman,Bowman,1950,245,Al,Papai,1
1950 Bowman,Bowman,1950,245A,Al,Papai NC,0
1950 Bowman,Bowman,1950,246,Walt,Dropo,1
1950 Bowman,Bowman,1950,246A,Walt,Dropo NC,0
1950 Bowman,Bowman,1950,247,Irv,Noren,1
1950 Bowman,Bowman,1950,247A,Irv,Noren NC,0
1950 Bowman,Bowman,1950,248,Sam,Jethroe,1
1950 Bowman,Bowman,1950,248A,Sam,Jethroe NC,0
1950 Bowman,Bowman,1950,249,Snuffy,Stirnweiss,0
1950 Bowman,Bowman,1950,249A,Snuffy,Stirnweiss NC,0
1950 Bowman,Bowman,1950,250,Ray,Coleman,1
1950 Bowman,Bowman,1950,250A,Ray,Coleman NC,0
1950 Bowman,Bowman,1950,251,Les,Moss,1
1950 Bowman,Bowman,1950,251A,Les,Moss NC,0
1950 Bowman,Bowman,1950,252A,Billy,DeMars NC,0
