SetName,Brand,Year,CardNumber,First,Last,Rookie
1955 Bowman,Bowman,1955,135,Lloyd,Merriman,0
1955 Bowman,Bowman,1955,136,Rocky,Bridges,0
1955 Bowman,Bowman,1955,137,Bob,Talbot,0
1955 Bowman,Bowman,1955,138,Davey,Williams,0
1955 Bowman,Bowman,1955,139,Shantz,Brothers,0
1955 Bowman,Bowman,1955,140,Bobby,Shantz,0
1955 Bowman,Bowman,1955,141,Wes,Westrum,0
1955 Bowman,Bowman,1955,142,Rudy,Regalado,0
1955 Bowman,Bowman,1955,143,Don,Newcombe,0
1955 Bowman,Bowman,1955,144,Art,Houtteman,0
1955 Bowman,Bowman,1955,145,Bob,Nieman,0
1955 Bowman,Bowman,1955,146,Don,Liddle,0
1955 Bowman,Bowman,1955,147,Sam,Mele,0
1955 Bowman,Bowman,1955,148,Bob,Chakales,0
1955 Bowman,Bowman,1955,149,Cloyd,Boyer,0
1955 Bowman,Bowman,1955,150,Billy,Klaus,0
1955 Bowman,Bowman,1955,151,Jim,Brideweser,0
1955 Bowman,Bowman,1955,152,Johnny,Klippstein,0
1955 Bowman,Bowman,1955,153,Eddie,Robinson,0
1955 Bowman,Bowman,1955,154,Frank,Lary,1
1955 Bowman,Bowman,1955,155,Gerry,Staley,0
1955 Bowman,Bowman,1955,156,Jim,Hughes,0
1955 Bowman,Bowman,1955,157A,Ernie,Johnson,0
1955 Bowman,Bowman,1955,157B,Ernie,Johnson,0
1955 Bowman,Bowman,1955,158,Gil,Hodges,0
1955 Bowman,Bowman,1955,159,Harry,Byrd,0
1955 Bowman,Bowman,1955,160,Bill,Skowron,0
1955 Bowman,Bowman,1955,161,Matt,Batts,0
1955 Bowman,Bowman,1955,162,Charlie,Maxwell,0
1955 Bowman,Bowman,1955,163,Sid,Gordon,0
1955 Bowman,Bowman,1955,164,Toby,Atwell,0
1955 Bowman,Bowman,1955,165,Maurice,McDermott,0
1955 Bowman,Bowman,1955,166,Jim,Busby,0
1955 Bowman,Bowman,1955,167,Bob,Grim,1
1955 Bowman,Bowman,1955,168,Yogi,Berra,0
1955 Bowman,Bowman,1955,169,Carl,Furillo,0
1955 Bowman,Bowman,1955,170,Carl,Erskine,0
1955 Bowman,Bowman,1955,171,Robin,Roberts,0
1955 Bowman,Bowman,1955,172,Willie,Jones,0
1955 Bowman,Bowman,1955,173,Chico,Carrasquel,0
1955 Bowman,Bowman,1955,174,Sherm,Lollar,0
1955 Bowman,Bowman,1955,175,Wilmer,Shantz,0
1955 Bowman,Bowman,1955,176,Joe,DeMaestri,0
1955 Bowman,Bowman,1955,177,Willard,Nixon,0
1955 Bowman,Bowman,1955,178,Tom,Brewer,0
1955 Bowman,Bowman,1955,179,Hank,Aaron,0
1955 Bowman,Bowman,1955,180,Johnny,Logan,0
1955 Bowman,Bowman,1955,181,Eddie,Miksis,0
1955 Bowman,Bowman,1955,182,Bob,Rush,0
1955 Bowman,Bowman,1955,183,Ray,Katt,0
1955 Bowman,Bowman,1955,184,Willie,Mays,0
1955 Bowman,Bowman,1955,185,Vic,Raschi,0
1955 Bowman,Bowman,1955,186,Alex,Grammas,0
1955 Bowman,Bowman,1955,187,Fred,Hatfield,0
1955 Bowman,Bowman,1955,188,Ned,Garver,0
1955 Bowman,Bowman,1955,189,Jack,Collum,0
1955 Bowman,Bowman,1955,190,Fred,Baczewski,0
1955 Bowman,Bowman,1955,191,Bob,Lemon,0
1955 Bowman,Bowman,1955,192,George,Strickland,0
1955 Bowman,Bowman,1955,193,Howie,Judson,0
1955 Bowman,Bowman,1955,194,Joe,Nuxhall,0
1955 Bowman,Bowman,1955,195A,Erv,Palica,0
1955 Bowman,Bowman,1955,195B,Erv,Palica TR,0
1955 Bowman,Bowman,1955,196,Russ,Meyer,0
1955 Bowman,Bowman,1955,197,Ralph,Kiner,0
1955 Bowman,Bowman,1955,198,Dave,Pope,0
1955 Bowman,Bowman,1955,199,Vern,Law,0
1955 Bowman,Bowman,1955,200,Dick,Littlefield,0
1955 Bowman,Bowman,1955,201,Allie,Reynolds,0
1955 Bowman,Bowman,1955,202,Mickey,Mantle,0
1955 Bowman,Bowman,1955,203,Steve,Gromek,0
1955 Bowman,Bowman,1955,204A,Frank,Bolling,0
1955 Bowman,Bowman,1955,204B,Frank,Bolling,0
1955 Bowman,Bowman,1955,205,Rip,Repulski,0
1955 Bowman,Bowman,1955,206,Ralph,Beard,0
1955 Bowman,Bowman,1955,207,Frank,Shea,0
1955 Bowman,Bowman,1955,208,Ed,Fitzgerald,0
1955 Bowman,Bowman,1955,209,Smoky,Burgess,0
1955 Bowman,Bowman,1955,210,Earl,Torgeson,0
1955 Bowman,Bowman,1955,211,Sonny,Dixon,0
1955 Bowman,Bowman,1955,212,Jack,Dittmer,0
1955 Bowman,Bowman,1955,213,George,Kell,0
1955 Bowman,Bowman,1955,214,Billy,Pierce,0
1955 Bowman,Bowman,1955,215,Bob,Kuzava,0
1955 Bowman,Bowman,1955,216,Preacher,Roe,0
1955 Bowman,Bowman,1955,217,Del,Crandall,0
1955 Bowman,Bowman,1955,218,Joe,Adcock,0
1955 Bowman,Bowman,1955,219,Whitey,Lockman,0
1955 Bowman,Bowman,1955,220,Jim,Hearn,0
1955 Bowman,Bowman,1955,221,Hector,Brown,0
1955 Bowman,Bowman,1955,222,Russ,Kemmerer,0
1955 Bowman,Bowman,1955,223,Hal,Jeffcoat,0
1955 Bowman,Bowman,1955,224,Dee,Fondy,0
1955 Bowman,Bowman,1955,225,Paul,Richards,0
1955 Bowman,Bowman,1955,226,Bill,McKinley UMP,0
1955 Bowman,Bowman,1955,227,Frank,Baumholtz,0
1955 Bowman,Bowman,1955,228,John,Phillips,0
1955 Bowman,Bowman,1955,229,Jim,Brosnan,1
1955 Bowman,Bowman,1955,230,Al,Brazle,0
1955 Bowman,Bowman,1955,231,Jim,Konstanty,0
1955 Bowman,Bowman,1955,232,Birdie,Tebbetts,0
1955 Bowman,Bowman,1955,233,Bill,Serena,0
1955 Bowman,Bowman,1955,234,Dick,Bartell,0
1955 Bowman,Bowman,1955,235,Joe,Paparella UMP,0
1955 Bowman,Bowman,1955,236,Murry,Dickson,0
1955 Bowman,Bowman,1955,237,Johnny,Wyrostek,0
1955 Bowman,Bowman,1955,238,Eddie,Stanky,0
1955 Bowman,Bowman,1955,239,Edwin,Rommel UMP,0
1955 Bowman,Bowman,1955,240,Billy,Loes,0
1955 Bowman,Bowman,1955,241,Johnny,Pesky,0
1955 Bowman,Bowman,1955,242,Ernie,Banks,0
1955 Bowman,Bowman,1955,243,Gus,Bell,0
1955 Bowman,Bowman,1955,244,Duane,Pillette,0
1955 Bowman,Bowman,1955,245,Bill,Miller,0
1955 Bowman,Bowman,1955,246,Hank,Bauer,0
1955 Bowman,Bowman,1955,247,Dutch,Leonard,0
1955 Bowman,Bowman,1955,248,Harry,Dorish,0
1955 Bowman,Bowman,1955,249,Billy,Gardner,1
1955 Bowman,Bowman,1955,250,Larry,Napp UMP,0
1955 Bowman,Bowman,1955,251,Stan,Jok,0
1955 Bowman,Bowman,1955,252,Roy,Smalley,0
1955 Bowman,Bowman,1955,253,Jim,Wilson,0
1955 Bowman,Bowman,1955,254,Bennett,Flowers,0
1955 Bowman,Bowman,1955,255,Pete,Runnels,0
1955 Bowman,Bowman,1955,256,Owen,Friend,0
1955 Bowman,Bowman,1955,257,Tom,Alston,0
1955 Bowman,Bowman,1955,258,John,Stevens UMP,0
1955 Bowman,Bowman,1955,259,Don,Mossi,1
1955 Bowman,Bowman,1955,260,Edwin,Hurley UMP,0
1955 Bowman,Bowman,1955,261,Walt,Moryn,0
1955 Bowman,Bowman,1955,262,Jim,Lemon FBC,0
1955 Bowman,Bowman,1955,263,Eddie,Joost,0
1955 Bowman,Bowman,1955,264,Bill,Henry,0
1955 Bowman,Bowman,1955,265,Al,Barlick UMP,0
1955 Bowman,Bowman,1955,266,Mike,Fornieles,0
1955 Bowman,Bowman,1955,267,J.Honochick,UMP,0
1955 Bowman,Bowman,1955,268,Roy,Lee Hawes,0
1955 Bowman,Bowman,1955,269,Joe,Amalfitano,1
1955 Bowman,Bowman,1955,270,Chico,Fernandez,0
1955 Bowman,Bowman,1955,271,Bob,Hooper,0
1955 Bowman,Bowman,1955,272,John,Flaherty UMP,0
1955 Bowman,Bowman,1955,273,Bubba,Church,0
1955 Bowman,Bowman,1955,274,Jim,Delsing,0
1955 Bowman,Bowman,1955,275,William,Grieve UMP,0
1955 Bowman,Bowman,1955,276,Ike,Delock,0
1955 Bowman,Bowman,1955,277,Ed,Runge UMP,0
1955 Bowman,Bowman,1955,278,Charlie,Neal,1
1955 Bowman,Bowman,1955,279,Hank,Soar UMP,0
1955 Bowman,Bowman,1955,280,Clyde,McCullough,0
1955 Bowman,Bowman,1955,281,Charles,Berry UMP,0
1955 Bowman,Bowman,1955,282,Phil,Cavarretta,0
1955 Bowman,Bowman,1955,283,Nestor,Chylak UMP,0
1955 Bowman,Bowman,1955,284,Bill,Jackowski UMP,0
1955 Bowman,Bowman,1955,285,Walt,Dropo,0
1955 Bowman,Bowman,1955,286,Frank,Secory UMP,0
1955 Bowman,Bowman,1955,287,Ron,Mrozinski,0
1955 Bowman,Bowman,1955,288,Dick,Smith,0
1955 Bowman,Bowman,1955,289,Arthur,Gore UMP,0
1955 Bowman,Bowman,1955,290,Hershell,Freeman,0
1955 Bowman,Bowman,1955,291,Frank,Dascoli UMP,0
1955 Bowman,Bowman,1955,292,Marv,Blaylock,0
1955 Bowman,Bowman,1955,293,Thomas,Gorman UMP,0
1955 Bowman,Bowman,1955,294,Wally,Moses,0
1955 Bowman,Bowman,1955,295,Lee,Ballanfant UMP,0
1955 Bowman,Bowman,1955,296,Bill,Virdon,1
1955 Bowman,Bowman,1955,297,Dusty,Boggess UMP,0
1955 Bowman,Bowman,1955,298,Charlie,Grimm,0
1955 Bowman,Bowman,1955,299,Lon,Warneke UMP,0
1955 Bowman,Bowman,1955,300,Tommy,Byrne,0
1955 Bowman,Bowman,1955,301,William,Engeln UMP,0
1955 Bowman,Bowman,1955,302,Frank,Malzone,1
1955 Bowman,Bowman,1955,303,Jocko,Conlan UMP,0
1955 Bowman,Bowman,1955,304,Harry,Chiti,0
1955 Bowman,Bowman,1955,305,Frank,Umont UMP,0
1955 Bowman,Bowman,1955,306,Bob,Cerv,0
1955 Bowman,Bowman,1955,307,Babe,Pinelli UMP,0
1955 Bowman,Bowman,1955,308,Al,Lopez,0
1955 Bowman,Bowman,1955,309,Hal,Dixon UMP,0
1955 Bowman,Bowman,1955,310,Ken,Lehman,0
1955 Bowman,Bowman,1955,311,Lawrence,Goetz UMP,0
1955 Bowman,Bowman,1955,312,Bill,Wight,0
1955 Bowman,Bowman,1955,313,Augie,Donatelli UMP,0
1955 Bowman,Bowman,1955,314,Dale,Mitchell,0
1955 Bowman,Bowman,1955,315,Cal,Hubbard UMP,0
1955 Bowman,Bowman,1955,316,Marion,Fricano,0
1955 Bowman,Bowman,1955,317,William,Summers UMP,0
1955 Bowman,Bowman,1955,318,Sid,Hudson,0
1955 Bowman,Bowman,1955,319,Al,Schroll,0
1955 Bowman,Bowman,1955,320,George,Susce,1
1955 Bowman,Bowman,1955,1955,Bowman,Baseball Card Checklist,0
